CCEN;NOM;NOME;DGENRC;DGENRE;GENR;MUNI;DMUNIC;DMUNIE;DTERRC;DTERRE;DEPE;DTITUC;DTITUE;DOMI;CPOS;TEL1;TFAX;EMAIL;PAGINA;COOR_X;COOR_Y
014191;REKALDEBERRI;REKALDEBERRI;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LARRASKITU 56;48002;944215243;944220413;014191aa@hezkuntza.net;http://www.rekaldeberri.hezkuntza.net/web/guest;504795.675846606;4788450.154819217
014192;SAN ADRIAN;SAN ADRIAN;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MARTÍN BARUA PICAZA 14;48003;944701293;944700799;014192aa@hezkuntza.net;http://www.sanadrianinstitutua.net;505526.282388769;4788512.792069585
014200;ESKURTZE;ESKURTZE;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ESKURTZE 11;48012;944444408;944102262;014200aa@hezkuntza.net;http://www.eskurtze.net;504918.728581036;4788803.81283315
014205;EMILIO CAMPUZANO;EMILIO CAMPUZANO;CIFP;LHII;11U0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SANTOS JUANES 7;48006;944333305;944331893;014205aa@hezkuntza.net;http://www.emiliocampuzano.hezkuntza.net/web/guest;506346.554241807;4789143.833622902
014230;JOSE M. UCELAY;JOSE M. UCELAY;CEIP;HLHI;11S0;021;BUSTURIA;BUSTURIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ALTAMIRA 37;48350;946870905;946870905;014230aa@hezkuntza.net; ;524167.695572227;4801834.120551698
014232;CONCHA;CONCHA;CEIP;HLHI;11S0;022;KARRANTZA HARANA/VALLE DE CARRANZA;KARRANTZA HARANA/VALLE DE CARRANZA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;CONCHA 49;48891;946107147;946107147;014232aa@hezkuntza.net; ;470989.107780487;4785584.208174367
014235;ARRATIA;ARRATIA;CEIP;HLHI;11S0;023;ARTEA;ARTEA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;HERRIKO PL. 2A;48142;946739065;946739065;014235aa@hezkuntza.net; ;517724.730918909;4775614.477484217
014236;ZEANURI;ZEANURI;CEIP;HLHI;11S0;024;ZEANURI;ZEANURI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ALBAKOA 27;48144;946739333;946739333;014236aa@hezkuntza.net; ;520463.818985483;4772063.010375076
014237;ZUBIALDE;ZUBIALDE;CEIP;HLHI;11S0;025;ZEBERIO;ZEBERIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAUTUOLABARRI 8E;48499;946480682;946480682;014237aa@hezkuntza.net; ;512324.750127222;4777207.15329966
014238;DIMA-UGARANA;DIMA-UGARANA;CEIP;HLHI;11S0;026;DIMA;DIMA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;TELLERI Z/G;48141;946315532;946315532;014238aa@hezkuntza.net; ;520364.456561715;4776625.061782706
014242;LANDAKO ESKOLA;LANDAKO ESKOLA;CEIP;HLHI;11S0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MURUETA TORRE 20;48200;946810643;946812547;014242aa@hezkuntza.net; ;530192.670132333;4780058.482919763
014248;DURANGO;DURANGO;CEPA;HHI;11J1;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LAUBIDETA 6;48200;946814253;946814253;014248aa@hezkuntza.net;http://www.epadurango.hezkuntza.net;530179.237651975;4779101.577695054
014256;MANUELA ZUBIZARRETA;MANUELA ZUBIZARRETA;CEIP;HLHI;11S0;030;ETXEBARRIA;ETXEBARRIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ERBERA 25;48277;946168159;946167477;014256aa@hezkuntza.net; ;542540.788982291;4789182.205812354
014258;ELORRIO;ELORRIO;CEIP;HLHI;11S0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN ROKE 12;48230;946582012;946582012;014258aa@hezkuntza.net; ;537028.450316225;4774992.154156331
014260;SAN LORENZO;SAN LORENZO;CEIP;HLHI;11S0;034;ERMUA;ERMUA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GUIPUZKOA Z/G;48260;943170068;943170068;014260aa@hezkuntza.net; ;540798.013298632;4780872.417245784
014268;APERRIBAI;APERRIBAI;CEIP;HLHI;11S0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;APERRIBAI AUZ. 23A;48960;944496862;944496862;014268aa@hezkuntza.net; ;510484.335401254;4787324.353972722
014275;GALDAKAO;GALDAKAO;CEPA;HHI;11J1;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;URRETA 4-6 TRASERA;48960;944566098;944566098;014275aa@hezkuntza.net;http://www.epagaldakao.com;512273.007454265;4786705.75988576
014278;ELEXALDE;ELEXALDE;IES;BHI;11D0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELEXALDE 45;48960;944561365;944571757;014278aa@hezkuntza.net; ;513533.0466753;4786914.427412089
014279;ANDRA MARI;ANDRA MARI;IES;BHI;11D0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELEXALDE Z/G;48960;944562720;944564055;014279aa@hezkuntza.net;http://www.andramari-galdakao.net;513514.897572004;4786980.743913556
014280;UNKINA;UNKINA;CEIP;HLHI;11S0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MEATZETA Z/G;48960;944565133;944565133;014280aa@hezkuntza.net; ;514392.073996529;4785231.320003734
014283;GATIKA;GATIKA;CEIP;HLHI;11S0;040;GATIKA;GATIKA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;B. GARAI 3;48110;946151140;946151140;014283aa@hezkuntza.net; ;510188.210640894;4801234.682565566
014284;MONTORRE;MONTORRE;CEIP;HLHI;11S0;041;GAUTEGIZ ARTEAGA;GAUTEGIZ ARTEAGA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MENDIALDUA 1;48314;946256923;946256923;014284aa@hezkuntza.net; ;528405.746198313;4800195.464095481
014285;EDUARDO ESKARTZAGA;EDUARDO ESKARTZAGA;CEIP;HLHI;11S0;042;GORDEXOLA;GORDEXOLA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;JOSE ANTONIO GARAY EGUIA 3;48192;946799708;946799848;014285aa@hezkuntza.net; ;494025.753874003;4780928.735782309
014287;GORLIZ;GORLIZ;CEIP;HLHI;11S0;043;GORLIZ;GORLIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KINPULENE 90;48630;946772453;946772700;014287aa@hezkuntza.net; ;505712.020031538;4806651.110067413
014288;ANDRA MARI;ANDRA MARI;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PEÑA SANTA MARINA 12;48993;944911430;944912847;014288aa@hezkuntza.net; ;498295.798375958;4801482.322159244
014290;JUAN BAUTISTA ZABALA;JUAN BAUTISTA ZABALA;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;JUAN BAUTISTA ZABALA 3;48991;944606818;944607708;014290aa@hezkuntza.net; ;499074.305027636;4799751.50446218
014291;LARRAÑAZUBI;LARRAÑAZUBI;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LARRAÑAZUBI 2;48992;944910485;944910485;014291aa@hezkuntza.net; ;500080.908224232;4798961.445276443
014294;SAN IGNACIO;SAN IGNACIO;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LOS FUEROS 14;48992;944603227;944603227;014294aa@hezkuntza.net; ;499511.788296763;4799051.776889704
014296;ZUBILETA;ZUBILETA;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;IZARO Z/G;48991;944307426;944307426;014296aa@hezkuntza.net; ;499782.540594224;4800607.510224682
014299;JULIO CARO BAROJA;JULIO CARO BAROJA;IES;BHI;11D0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SALSIDU 42;48991;944306443;944306450;014299aa@hezkuntza.net;http://www.juliocarobaroja.hezkuntza.net;499718.643546774;4799968.150364533
014301;FADURA;FADURA;CIFP;LHII;11U0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BIZKERRE Z/G;48991;944069000;944069001;014301aa@hezkuntza.net;http://www.fadura.hezkuntza.net;499739.835366615;4800013.331168111
014308;ALLENDE SALAZAR;ALLENDE SALAZAR;CEIP;HLHI;11S0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ZEHARRETA 11;48300;946251455;944650040;014308aa@hezkuntza.net; ;525776.195927369;4795512.31733646
014312;GERNIKA-LUMO;GERNIKA-LUMO;CEPA;HHI;11J1;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARTEKALEA 8-2;48300;946270157;946270025;014312aa@hezkuntza.net;http://www.cepagernika.com;526103.539454233;4795875.713368248
014320;GERNIKA;GERNIKA;IES;BHI;11D0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;CARLOS GANGOITI 23;48300;946250589;946250753;014320aa@hezkuntza.net;http://www.gernikabhi.com;526035.346321905;4796353.536108811
014324;ISPASTER;ISPASTER;CEIP;HLHI;11S0;049;ISPASTER;ISPASTER;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELEXALDE 13;48288;946840263;946243470;014324aa@hezkuntza.net; ;536940.714532915;4801151.089580677
014327;LARRABETZU;LARRABETZU;CEIP;HLHI;11S0;052;LARRABETZU;LARRABETZU;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AGIRRE LEHENDAKARIA 2;48195;944558172;944558172;014327aa@hezkuntza.net; ;516417.459501747;4789865.436742674
014331;ARTATZA PINUETA;ARTATZA PINUETA;CEIP;HLHI;11S0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARTATZA AUZ. 81;48940;944638429;944807080;014331aa@hezkuntza.net; ;499860.183464116;4797235.466594412
014332;LAMIAKO;LAMIAKO;CEIP;HLHI;11S0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LANGILERIA 106;48940;944633448;944633448;014332aa@hezkuntza.net; ;499872.403805362;4796633.549112975
014335;SAN BARTOLOMÉ;SAN BARTOLOMÉ;CEIP;HLHI;11S0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN BARTOLOMÉ 4;48940;944600082;944600082;014335aa@hezkuntza.net; ;500636.752342385;4797969.377209028
014336;TXOMIN ARESTI;TXOMIN ARESTI;CEIP;HLHI;11S0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;IPARRAGIRRE 76;48940;944638938;944638601;014336aa@hezkuntza.net; ;501218.265773831;4796812.422703772
014337;LEIOA;LEIOA;CEPA;HHI;11J1;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LANGILERIA 106;48940;944646335;944638838;014337aa@hezkuntza.net;https://cepaleioahhi.weebly.com/;499872.403805362;4796633.549112975
014339;JOSE MIGUEL BARANDIARAN;JOSE MIGUEL BARANDIARAN;IES;BHI;11D0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SANTSOENA 6;48940;944648933;944633502;014339aa@hezkuntza.net;http://www.institutobarandiaran.com;502109.006612223;4797906.879930169
014340;ESCUELA DE HOSTELERÍA ;ESCUELA DE HOSTELERÍA ;CIFP;LHII;11U0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;B. SARRIENA (UNIBERTSITATEA);48940;946012446;946013535;014340aa@hezkuntza.net;http://www.hostelerialeioa.net;502323.687168471;4797624.907324878
014341;JUAN B. EGUZKITZA MEABE;JUAN B. EGUZKITZA MEABE;CPI;IPI;11T0;055;LEMOA;LEMOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEHENDAKARI AGIRRE 23;48330;946313228;946314466;014341aa@hezkuntza.net;http://www.lemoa.net/eu-ES/Zerbitzuak/Hezkuntza/Orrialdeak/Cen_JBEguskizaMeabe.aspx;518597.784421287;4784029.984532096
014350;LEARRETA-MARKINA;LEARRETA-MARKINA;CEIP;HLHI;11S0;058;MALLABIA;MALLABIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AZKALDEA Z/G;48269;943170334;943170334;014350aa@hezkuntza.net; ;538049.195135789;4782155.796017747
014352;BEKOBENTA;BEKOBENTA;CEIP;HLHI;11S0;060;MARKINA-XEMEIN;MARKINA-XEMEIN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BEKOBENTA 3;48270;946166130;946168429;014352aa@hezkuntza.net;http://www.markinakoeskolapublikoa.com;540763.694094672;4791071.46125987
014356;URRETXINDORRA;URRETXINDORRA;CEIP;HLHI;11S0;067;MUXIKA;MUXIKA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KURTZERO 41;48392;946251281;946251281;014356aa@hezkuntza.net; ;525154.228383806;4793168.194475889
014361;MUNDAKA;MUNDAKA;CEIP;HLHI;11S0;068;MUNDAKA;MUNDAKA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEHENDAKARI AGIRRE 1;48360;946876565;946876565;014361aa@hezkuntza.net; ;524442.174991309;4806095.553149417
014363;LAUKARIZ;LAUKARIZ;CEIP;HLHI;11S0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LAUKARIZ BIDEA 62;48100;946744060;946744060;014363aa@hezkuntza.net; ;511901.301285087;4798433.482741689
014367;LEGARDA;LEGARDA;CEIP;HLHI;11S0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARANA GOIRI-TAR SABIN 11;48100;946740948;946740419;014367aa@hezkuntza.net; ;512811.131253025;4799875.40924172
014369;URREGARAI;URREGARAI;CEIP;HLHI;11S0;070;AULESTI;AULESTI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GERNIKA 2;48380;946279136;946279192;014369aa@hezkuntza.net; ;535388.145739634;4793622.981905223
014370;PEDRO CANTARRANA;PEDRO CANTARRANA;CEIP;HLHI;11S0;071;MUSKIZ;MUSKIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GURUGU MEMEREA 12;48550;946706059;946706059;014370aa@hezkuntza.net; ;490715.896711101;4796461.724087461
014372;OTXANDIO;OTXANDIO;CEIP;HLHI;11S0;072;OTXANDIO;OTXANDIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MAINONDO 7;48210;945450101;945450101;014372aa@hezkuntza.net; ;528416.08648706;4765504.555329634
014378;ZALDUPE;ZALDUPE;CEIP;HLHI;11S0;073;ONDARROA;ONDARROA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ZALDUBIDE 15;48700;946832004;946832004;014378aa@hezkuntza.net; ;546264.620512231;4796512.893672041
014379;URDUÑA;URDUÑA;CEIP;HLHI;11S0;074;URDUÑA/ORDUÑA;URDUÑA/ORDUÑA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN FRANCISCO 3;48460;945383504;945383504;014379aa@hezkuntza.net; ;499219.877162839;4759920.212006567
014382;OROZKO HARANA;OROZKO HARANA;CEIP;HLHI;11S0;075;OROZKO;OROZKO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;IBAIONDO 6;48410;946339615;946330711;014382aa@hezkuntza.net; ;507276.190727744;4772796.861001903
014384;PLENTZIA;PLENTZIA;CEIP;HLHI;11S0;077;PLENTZIA;PLENTZIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GENARO URRUTIA ALDAPA 3;48620;946770798;946770798;014384aa@hezkuntza.net; ;504178.664055466;4805197.076031836
014390;GABRIEL CELAYA;GABRIEL CELAYA;CEIP;HLHI;11S0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MUGAKOA Z/G;48920;944833069;944833069;014390aa@hezkuntza.net; ;498075.444678834;4796770.611214379
014391;KANPAZAR;KANPAZAR;CEIP;HLHI;11S0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GRUMETE DIEGO 3;48920;944613111;944622688;014391aa@hezkuntza.net; ;497761.558369861;4795753.848173556
014392;MAESTRO ZUBELDIA;MAESTRO ZUBELDIA;CEIP;HLHI;11S0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MAESTRO ZUBELDIA Z/G;48920;944961848;944953472;014392aa@hezkuntza.net;http://www.zubeldiaikastola.net;498466.899645101;4796173.202815132
014395;RUPERTO MEDINA;RUPERTO MEDINA;CEIP;HLHI;11S0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;CAMPANZAR Z/G;48920;944621594;944621594;014395aa@hezkuntza.net; ;497637.878951265;4796450.43638504
014396;VIRGEN DE LA GUÍA;VIRGEN DE LA GUÍA;CEIP;HLHI;11S0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AXULAR 16;48920;944838635;944623314;014396aa@hezkuntza.net; ;498376.492208239;4796026.872600224
014397;PORTUGALETE;PORTUGALETE;CEPA;HHI;11J1;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;CASILDA ITURRIZAR 8;48920;944729316;944729318;014397aa@hezkuntza.net;http://www.epaportu.com;498502.620642591;4796504.94528991
014398;JUAN ANTONIO ZUNZUNEGUI;JUAN ANTONIO ZUNZUNEGUI;IES;BHI;11D0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;DOCTOR JOSE ZALDUA 20;48920;944936281;944937352;014398aa@hezkuntza.net; ;497609.686409616;4796339.968870384
014400;LA ARBOLEDA;LA ARBOLEDA;CEIP;HLHI;11S0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;FRANCISCO INCHAURRAGA Z/G;48520;946604138;946604138;014400aa@hezkuntza.net; ;495458.997054476;4792314.498243288
014401;LA ESCONTRILLA;LA ESCONTRILLA;CEIP;HLHI;11S0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEONOR ELIAS Z/G;48510;944920553;944920553;014401aa@hezkuntza.net; ;497119.891504275;4794647.103448245
014402;SAN GABRIEL;SAN GABRIEL;CEIP;HLHI;11S0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ESTRADA SALCEDILLO 16;48510;944922817;944922817;014402aa@hezkuntza.net; ;497762.127333117;4794513.550632534
014407;LEZAMA;LEZAMA;CEIP;HLHI;11S0;081;LEZAMA;LEZAMA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GARAIOLTZA 86;48196;944555119;944555119;014407aa@hezkuntza.net; ;513733.395954161;4791404.853398865
014413;LAS VIÑAS;LAS VIÑAS;CEIP;HLHI;11S0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;DOCTOR FLEMING 16B;48980;944618834;944618834;014413aa@hezkuntza.net; ;497005.645331553;4797439.305103673
014417;SERANTES;SERANTES;CEIP;HLHI;11S0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SERANTES 7B;48980;944839684;944839684;014417aa@hezkuntza.net; ;497576.298986062;4796957.413191378
014418;ITSASOKO AMA;ITSASOKO AMA;CEIP;HLHI;11S0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;VIRGEN DEL MAR PL. Z/G;48980;944831407;944935638;014418aa@hezkuntza.net; ;496892.248480794;4797665.269109353
014419;SANTURTZI;SANTURTZI;CEPA;HHI;11J1;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SANTA EULALIA 43;48980;944937365;944937251;014419aa@hezkuntza.net; ;497291.421557322;4796911.252587237
014422;SAN JORGE;SAN JORGE;CIFP;LHII;11U0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PAJARES 34;48980;944004930;944839060;014422aa@hezkuntza.net;http://www.san-jorge.org;496791.170921413;4796872.730428309
014426;OTXARTAGA;OTXARTAGA;CEIP;HLHI;11S0;083;ORTUELLA;ORTUELLA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OCHARTAGA Z/G;48530;946640614;946641935;014426aa@hezkuntza.net; ;495674.856766458;4795354.769404885
014430;ALBIZ;ALBIZ;CEIP;HLHI;11S0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;RAMÓN Y CAJAL 16;48910;944962737;944961410;014430aa@hezkuntza.net; ;499150.711020884;4795056.020214419
014432;KUETO;KUETO;CEIP;HLHI;11S0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GRAN VIA DE J.A. AGUIRRE 52;48910;944954076;944951103;014432aa@hezkuntza.net; ;499991.778893236;4794995.14260588
014437;VISTA ALEGRE;VISTA ALEGRE;CEIP;HLHI;11S0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LOS BAÑOS 35;48910;944960823;944720727;014437aa@hezkuntza.net; ;499889.332523702;4795220.206794716
014438;SESTAO;SESTAO;CEPA;HHI;11J1;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;REBONZA Z/G;48910;944961335;944961335;014438aa@hezkuntza.net; ;500178.547266542;4795082.15489478
014440;ÁNGELA FIGUERA;ÁNGELA FIGUERA;IES;BHI;11D0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PABLO SARASATE 7;48910;944954033;944950154;014440aa@hezkuntza.net; ;499804.474540052;4794899.45208341
014441;SATURNINO DE LA PEÑA;SATURNINO DE LA PEÑA;IES;BHI;11D0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;DOCTOR FERRAN 5;48910;944961355;944950400;014441aa@hezkuntza.net;http://www.saturinsti.com;499077.174581451;4795086.653979005
014445;LA BALUGA;LA BALUGA;EEI;HHE;11A0;086;SOPUERTA;SOPUERTA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;B. SAN CRISTOBAL 6;48190;946104700;946104983;014445aa@hezkuntza.net; ;487559.502956393;4791650.193460605
014447;TURTZIOZKO ESKOLA;TURTZIOZKO ESKOLA;CEIP;HLHI;11S0;087;TRUCIOS-TURTZIOZ;TRUCIOS-TURTZIOZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEHENDAKARI AGIRRE 43;48880;946809237;946809237;014447aa@hezkuntza.net; ;479149.657063139;4790936.528724998
014448;ELORTZA;ELORTZA;CEIP;HLHI;11S0;089;URDULIZ;URDULIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AITA GOTZÓN 8;48610;946761354;946765870;014448aa@hezkuntza.net; ;504062.752222196;4802302.885136022
014449;MENDIA;MENDIA;CEIP;HLHI;11S0;090;BALMASEDA;BALMASEDA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ENCARTACIONES 2;48800;946800276;946801801;014449aa@hezkuntza.net; ;483867.640564789;4782188.859287814
014451;BALMASEDA;BALMASEDA;IES;BHI;11D0;090;BALMASEDA;BALMASEDA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARBIZ Y BARRIOS 10;48800;946800236;946103064;014451aa@hezkuntza.net; ;484424.028908665;4782218.423270151
